TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr7 A3|7 9.33 cM	mouse chr7 A3|7 9.33 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 A2|9 4.4 cM	mouse chr9 A2|9 4.4 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr14 E2.2|14 49.27 cM	mouse chr14 E2.2|14 49.27 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9|9 B-C	mouse chr9|9 B-C	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 F2|9 60.92 cM	mouse chr9 F2|9 60.92 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 D1|6 37.81 cM	mouse chr6 D1|6 37.81 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 D2.2|13 63.63 cM	mouse chr13 D2.2|13 63.63 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 D1|8 49.4 cM	mouse chr8 D1|8 49.4 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX F5|X 76.49 cM	mouse chrX F5|X 76.49 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 C|11 51.31 cM	mouse chr11 C|11 51.31 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 E1|2 50.52 cM	mouse chr2 E1|2 50.52 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 C3|19 34.32 cM	mouse chr19 C3|19 34.32 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr14 B|14 19.1 cM	mouse chr14 B|14 19.1 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 F|5 53.28 cM	mouse chr5 F|5 53.28 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 C|9 36.34 cM	mouse chr9 C|9 36.34 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 C1.3|2 38.55 cM	mouse chr2 C1.3|2 38.55 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1|1 E1.1	mouse chr1|1 E1.1	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr14 C2|14 26.79 cM	mouse chr14 C2|14 26.79 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr3 G3|3 64.06 cM	mouse chr3 G3|3 64.06 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX A1.1|X 3.47 cM	mouse chrX A1.1|X 3.47 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 F|5 63.39 cM	mouse chr5 F|5 63.39 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 F3|6 61.35 cM	mouse chr6 F3|6 61.35 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr12 C1|12 23.46 cM	mouse chr12 C1|12 23.46 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr10 B3|10 26.18 cM	mouse chr10 B3|10 26.18 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 F3|15 57.65 cM	mouse chr15 F3|15 57.65 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 A3.2|6	mouse chr6 A3.2|6	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 G1.3|5 68.26 cM	mouse chr5 G1.3|5 68.26 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 D|11 55.47 cM	mouse chr11 D|11 55.47 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 C4|1 40.97 cM	mouse chr1 C4|1 40.97 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 D|11 59.81 cM	mouse chr11 D|11 59.81 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 A3|9 8.23 cM	mouse chr9 A3|9 8.23 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr18 D1|18 28.22 cM	mouse chr18 D1|18 28.22 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 A3|7 16.71 cM	mouse chr7 A3|7 16.71 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 D|9 41.93 cM	mouse chr9 D|9 41.93 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 E1|15 37.36 cM	mouse chr15 E1|15 37.36 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 B3|7 29.36 cM	mouse chr7 B3|7 29.36 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 B3.1|15 13.74 cM	mouse chr15 B3.1|15 13.74 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 G1|6 66.59 cM	mouse chr6 G1|6 66.59 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 C3|6 34.76 cM	mouse chr6 C3|6 34.76 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 F5|7 88.08 cM	mouse chr7 F5|7 88.08 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 8.64 cM|7 A2	mouse chr7 8.64 cM|7 A2	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 C4|8 43.96 cM	mouse chr8 C4|8 43.96 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr17 A3.3|17 12.7 cM	mouse chr17 A3.3|17 12.7 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 A4|4 12.42 cM	mouse chr4 A4|4 12.42 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr10 A4|10 17.4 cM	mouse chr10 A4|10 17.4 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 A3.1|13 12.32 cM	mouse chr13 A3.1|13 12.32 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 64.11 cM|5 G1.1	mouse chr5 64.11 cM|5 G1.1	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 A1|2 8.42 cM	mouse chr2 A1|2 8.42 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 A|19 11.01 cM	mouse chr19 A|19 11.01 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 A3.1|13 12.45 cM	mouse chr13 A3.1|13 12.45 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr18 B1|18 18.53 cM	mouse chr18 B1|18 18.53 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 34.36 cM|7 C	mouse chr7 34.36 cM|7 C	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 B3.1|15 15.45 cM	mouse chr15 B3.1|15 15.45 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 E2|4 87.58 cM	mouse chr4 E2|4 87.58 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 D3|4 70.82 cM	mouse chr4 D3|4 70.82 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr17 B1|17 18.7 cM	mouse chr17 B1|17 18.7 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 C1.1|1 23.67 cM	mouse chr1 C1.1|1 23.67 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 F3|9 67.74 cM	mouse chr9 F3|9 67.74 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX D|X 45.2 cM	mouse chrX D|X 45.2 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 C5|4	mouse chr4 C5|4	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr12 A2|12 10.97 cM	mouse chr12 A2|12 10.97 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 G1.3|5 67.99 cM	mouse chr5 G1.3|5 67.99 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 B3|16 26.48 cM	mouse chr16 B3|16 26.48 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX F1|X 57.38 cM	mouse chrX F1|X 57.38 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr14 D3|14 41.21 cM	mouse chr14 D3|14 41.21 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 A3|5 11.74 cM	mouse chr5 A3|5 11.74 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 G2|6	mouse chr6 G2|6	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr12 F1|12 61.13 cM	mouse chr12 F1|12 61.13 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 A2|5 6.48 cM	mouse chr5 A2|5 6.48 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 C3|6 37.35 cM	mouse chr6 C3|6 37.35 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 D1|19 40.07 cM	mouse chr19 D1|19 40.07 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 B3.1|15 15.14 cM	mouse chr15 B3.1|15 15.14 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 B3|6 24.84 cM	mouse chr6 B3|6 24.84 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 B3|7 29.41 cM	mouse chr7 B3|7 29.41 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 E2|15 40.56 cM	mouse chr15 E2|15 40.56 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 A4|13 20.72 cM	mouse chr13 A4|13 20.72 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 D2|19 49.04 cM	mouse chr19 D2|19 49.04 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 B1|4	mouse chr4 B1|4	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 B3|11 42.95 cM	mouse chr11 B3|11 42.95 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX C1|X 39.32 cM	mouse chrX C1|X 39.32 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 E3|6 53.76 cM	mouse chr6 E3|6 53.76 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 A1|16 9.71 cM	mouse chr16 A1|16 9.71 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr10|10 C3-D1	mouse chr10|10 C3-D1	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr18 A1|18 5.4 cM	mouse chr18 A1|18 5.4 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 64.03 cM|6 G1	mouse chr6 64.03 cM|6 G1	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr12|12 B3-C1	mouse chr12|12 B3-C1	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 D2.2|13 63.87 cM	mouse chr13 D2.2|13 63.87 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX A1.1|X 3.59 cM	mouse chrX A1.1|X 3.59 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 A3.1|11 12.97 cM	mouse chr11 A3.1|11 12.97 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 H3|1 79.23 cM	mouse chr1 H3|1 79.23 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 B1.1|8 26.91 cM	mouse chr8 B1.1|8 26.91 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 A4|11 18.19 cM	mouse chr11 A4|11 18.19 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 G2|5 82.5 cM	mouse chr5 G2|5 82.5 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 B1.1|11 25.94 cM	mouse chr11 B1.1|11 25.94 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 B3|4 32.47 cM	mouse chr4 B3|4 32.47 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 A3|2 16.32 cM	mouse chr2 A3|2 16.32 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 E4|2 57.55 cM	mouse chr2 E4|2 57.55 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 A|19 4.1 cM	mouse chr19 A|19 4.1 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 G2|5 76.96 cM	mouse chr5 G2|5 76.96 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11|11 A3.2-A3.3	mouse chr11|11 A3.2-A3.3	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX A1.2|X 11.78 cM	mouse chrX A1.2|X 11.78 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 F5|7 86.11 cM	mouse chr7 F5|7 86.11 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr18 A1|18 6.76 cM	mouse chr18 A1|18 6.76 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr18 B1|18 18.18 cM	mouse chr18 B1|18 18.18 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr18 E3|18	mouse chr18 E3|18	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 D1|13 53.09 cM	mouse chr13 D1|13 53.09 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 A3|5 11.32 cM	mouse chr5 A3|5 11.32 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 A2|9 7.02 cM	mouse chr9 A2|9 7.02 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 F4|7 82.95 cM	mouse chr7 F4|7 82.95 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 D|11 62.21 cM	mouse chr11 D|11 62.21 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr3 E1|3 30.15 cM	mouse chr3 E1|3 30.15 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 B5|11 47.56 cM	mouse chr11 B5|11 47.56 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 E3|7 57.46 cM	mouse chr7 E3|7 57.46 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX A1.1|X 3.17 cM	mouse chrX A1.1|X 3.17 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 A2|13 6.99 cM	mouse chr13 A2|13 6.99 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 D3|4 68.14 cM	mouse chr4 D3|4 68.14 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 C2|1 32.31 cM	mouse chr1 C2|1 32.31 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr12 A2|12 13.39 cM	mouse chr12 A2|12 13.39 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 A3|2 17.25 cM	mouse chr2 A3|2 17.25 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 A1|16 2.2 cM	mouse chr16 A1|16 2.2 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 C1.1|2 28.92 cM	mouse chr2 C1.1|2 28.92 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 E1|11 71.86 cM	mouse chr11 E1|11 71.86 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 A3|2 16.26 cM	mouse chr2 A3|2 16.26 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 B|1 19.66 cM	mouse chr1 B|1 19.66 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 A3|1 4.88 cM	mouse chr1 A3|1 4.88 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 C1|19 21.77 cM	mouse chr19 C1|19 21.77 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX C2|X	mouse chrX C2|X	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 F5|7 88.29 cM	mouse chr7 F5|7 88.29 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 H5|1 84.89 cM	mouse chr1 H5|1 84.89 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 E3|15 44.94 cM	mouse chr15 E3|15 44.94 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr14 A3|14 15.19 cM	mouse chr14 A3|14 15.19 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 C4|16 54.58 cM	mouse chr16 C4|16 54.58 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 A1|16 5.87 cM	mouse chr16 A1|16 5.87 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 B|1 17.98 cM	mouse chr1 B|1 17.98 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr18 D3|18 30.55 cM	mouse chr18 D3|18 30.55 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 G2|6 74.66 cM	mouse chr6 G2|6 74.66 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 D3|15 34.26 cM	mouse chr15 D3|15 34.26 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 B3|11 42.63 cM	mouse chr11 B3|11 42.63 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 A1|16 3.34 cM	mouse chr16 A1|16 3.34 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr14 E5|14	mouse chr14 E5|14	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 A5.1|9 24.52 cM	mouse chr9 A5.1|9 24.52 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 D1|15 21.15 cM	mouse chr15 D1|15 21.15 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 A1|11 3.95 cM	mouse chr11 A1|11 3.95 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 F|5 60.62 cM	mouse chr5 F|5 60.62 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 A3|9 8.38 cM	mouse chr9 A3|9 8.38 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 E1|11 66.8 cM	mouse chr11 E1|11 66.8 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 D|11 59.4 cM	mouse chr11 D|11 59.4 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 B|19 12.26 cM	mouse chr19 B|19 12.26 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 C6|4 46.99 cM	mouse chr4 C6|4 46.99 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 B|9 31.3 cM	mouse chr9 B|9 31.3 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr15 B1|15	mouse chr15 B1|15	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 B3|6 29.15 cM	mouse chr6 B3|6 29.15 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 A2|5 6.52 cM	mouse chr5 A2|5 6.52 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 C3.3|16 51.5 cM	mouse chr16 C3.3|16 51.5 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 B3.2|8 33.39 cM	mouse chr8 B3.2|8 33.39 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr17 E2|17 45.2 cM	mouse chr17 E2|17 45.2 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 E1|6 48.93 cM	mouse chr6 E1|6 48.93 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 A4|9 20.68 cM	mouse chr9 A4|9 20.68 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 E2|11 79.12 cM	mouse chr11 E2|11 79.12 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr17 B2|17 19.47 cM	mouse chr17 B2|17 19.47 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 A1|11 3.61 cM	mouse chr11 A1|11 3.61 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr14 B|14 22.41 cM	mouse chr14 B|14 22.41 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr3 B|3 17.46 cM	mouse chr3 B|3 17.46 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr3 F1|3 39.35 cM	mouse chr3 F1|3 39.35 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr12 A1.1|12 7.9 cM	mouse chr12 A1.1|12 7.9 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 D2.2|4 63.43 cM	mouse chr4 D2.2|4 63.43 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 B3|11 42.26 cM	mouse chr11 B3|11 42.26 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 B1|13 31.2 cM	mouse chr13 B1|13 31.2 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 H2.3|1 73.21 cM	mouse chr1 H2.3|1 73.21 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 A2|6 8.08 cM	mouse chr6 A2|6 8.08 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr19 C1|19 24.28 cM	mouse chr19 C1|19 24.28 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 D|2	mouse chr2 D|2	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 F3|6 63.02 cM	mouse chr6 F3|6 63.02 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 B|1 18.31 cM	mouse chr1 B|1 18.31 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 C3|13 42.18 cM	mouse chr13 C3|13 42.18 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 D1|13 56.92 cM	mouse chr13 D1|13 56.92 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr17 35.26 cM|17 E1.1	mouse chr17 35.26 cM|17 E1.1	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX C3|X 41.05 cM	mouse chrX C3|X 41.05 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX|X F1-F2	mouse chrX|X F1-F2	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 A1|16 6.38 cM	mouse chr16 A1|16 6.38 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr16 C3.3|16 52.98 cM	mouse chr16 C3.3|16 52.98 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr17 18.0 cM|17 B1	mouse chr17 18.0 cM|17 B1	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr4 B2|4 28.57 cM	mouse chr4 B2|4 28.57 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr9 A3|9 7.78 cM	mouse chr9 A3|9 7.78 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 D2|7 45.09 cM	mouse chr7 D2|7 45.09 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 D1|13 50.21 cM	mouse chr13 D1|13 50.21 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr13 C3|13 45.05 cM	mouse chr13 C3|13 45.05 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 E2|7 54.66 cM	mouse chr7 E2|7 54.66 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chrX A1.1|X 3.58 cM	mouse chrX A1.1|X 3.58 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr8 D3|8 56.19 cM	mouse chr8 D3|8 56.19 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1|1 H2.3-H3	mouse chr1|1 H2.3-H3	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr11 D|11 62.45 cM	mouse chr11 D|11 62.45 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 B3|7 30.54 cM	mouse chr7 B3|7 30.54 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 B5|7 33.95 cM	mouse chr7 B5|7 33.95 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 D1|6 40.42 cM	mouse chr6 D1|6 40.42 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 B3|7 28.73 cM	mouse chr7 B3|7 28.73 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr6 F3|6 63.11 cM	mouse chr6 F3|6 63.11 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1 H3|1 79.21 cM	mouse chr1 H3|1 79.21 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 E5|2 60.59 cM	mouse chr2 E5|2 60.59 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr7 B3|7 28.6 cM	mouse chr7 B3|7 28.6 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr1|1 H1-H2.1	mouse chr1|1 H1-H2.1	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr2 A1|2 3.15 cM	mouse chr2 A1|2 3.15 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
mouse chr5 F|5 55.54 cM	mouse chr5 F|5 55.54 cM	1.00000000004756	4.75619682527295e-11	1	0	0	2669	24173
