TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chrX D|X 46.29 cM	mouse chrX D|X 46.29 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B3|7 28.72 cM	mouse chr7 B3|7 28.72 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 B1|5 16.9 cM	mouse chr5 B1|5 16.9 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 E3|17 49.56 cM	mouse chr17 E3|17 49.56 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 F5|7 87.03 cM	mouse chr7 F5|7 87.03 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 C3|10	mouse chr10 C3|10	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 C1|13 36.69 cM	mouse chr13 C1|13 36.69 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 F2.3|3 46.61 cM	mouse chr3 F2.3|3 46.61 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 C1|5 29.52 cM	mouse chr5 C1|5 29.52 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 C1.3|2	mouse chr2 C1.3|2	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 C1|6 30.03 cM	mouse chr6 C1|6 30.03 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 E3|15 46.39 cM	mouse chr15 E3|15 46.39 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 C1|19 21.96 cM	mouse chr19 C1|19 21.96 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B3|7 28.64 cM	mouse chr7 B3|7 28.64 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 B3|17 21.33 cM	mouse chr17 B3|17 21.33 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.3|13 14.16 cM	mouse chr13 A3.3|13 14.16 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 H1|2 77.54 cM	mouse chr2 H1|2 77.54 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 C3|10 50.27 cM	mouse chr10 C3|10 50.27 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 B1|10 20.02 cM	mouse chr10 B1|10 20.02 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 C3.1|5 33.54 cM	mouse chr5 C3.1|5 33.54 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 E3.1|9 47.31 cM	mouse chr9 E3.1|9 47.31 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.3|13 13.94 cM	mouse chr13 A3.3|13 13.94 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 A5.3|9 26.45 cM	mouse chr9 A5.3|9 26.45 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 A1|16 4.26 cM	mouse chr16 A1|16 4.26 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 F2.2|3 42.42 cM	mouse chr3 F2.2|3 42.42 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 B1|4	mouse chr4 B1|4	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 B2|5 18.01 cM	mouse chr5 B2|5 18.01 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 C|11 51.23 cM	mouse chr11 C|11 51.23 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 F4|9 74.0 cM	mouse chr9 F4|9 74.0 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A3|7 14.39 cM	mouse chr7 A3|7 14.39 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 A2|12 10.97 cM	mouse chr12 A2|12 10.97 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 A1|11 2.24 cM	mouse chr11 A1|11 2.24 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14 D3|14 41.26 cM	mouse chr14 D3|14 41.26 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 A3|5 10.94 cM	mouse chr5 A3|5 10.94 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G2|5 75.4 cM	mouse chr5 G2|5 75.4 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A1|13 5.26 cM	mouse chr13 A1|13 5.26 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 E3|15 44.86 cM	mouse chr15 E3|15 44.86 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 E5|2 59.29 cM	mouse chr2 E5|2 59.29 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 E2|11 81.1 cM	mouse chr11 E2|11 81.1 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 E3|6 52.85 cM	mouse chr6 E3|6 52.85 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 D2.2|13 63.93 cM	mouse chr13 D2.2|13 63.93 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 E1|4 77.98 cM	mouse chr4 E1|4 77.98 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 F1|2 61.33 cM	mouse chr2 F1|2 61.33 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H2.3|1 74.99 cM	mouse chr1 H2.3|1 74.99 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 E4|1 58.1 cM	mouse chr1 E4|1 58.1 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 B1.3|11 37.17 cM	mouse chr11 B1.3|11 37.17 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 E1|8 57.76 cM	mouse chr8 E1|8 57.76 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX F2|X 62.16 cM	mouse chrX F2|X 62.16 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 C4|16 57.51 cM	mouse chr16 C4|16 57.51 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A2|13 6.75 cM	mouse chr13 A2|13 6.75 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A3|7 13.98 cM	mouse chr7 A3|7 13.98 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 F1|12 61.59 cM	mouse chr12 F1|12 61.59 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 B2|5 18.09 cM	mouse chr5 B2|5 18.09 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 C1.3|1 29.09 cM	mouse chr1 C1.3|1 29.09 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX D|X 46.08 cM	mouse chrX D|X 46.08 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A1|7 2.14 cM	mouse chr7 A1|7 2.14 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 F1|9 57.49 cM	mouse chr9 F1|9 57.49 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 B|2 23.53 cM	mouse chr2 B|2 23.53 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 F|5 55.45 cM	mouse chr5 F|5 55.45 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 C2|2 40.74 cM	mouse chr2 C2|2 40.74 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 C2|8 41.21 cM	mouse chr8 C2|8 41.21 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 A|19 3.82 cM	mouse chr19 A|19 3.82 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 63.47 cM|11 D	mouse chr11 63.47 cM|11 D	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 E3|2 57.02 cM	mouse chr2 E3|2 57.02 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 A1|4 4.83 cM	mouse chr4 A1|4 4.83 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A1.3|X 16.3 cM	mouse chrX A1.3|X 16.3 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B1|7 18.84 cM	mouse chr7 B1|7 18.84 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 D3|4 67.11 cM	mouse chr4 D3|4 67.11 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B3|7 30.7 cM	mouse chr7 B3|7 30.7 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 F2|9 60.92 cM	mouse chr9 F2|9 60.92 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.3|13 13.99 cM	mouse chr13 A3.3|13 13.99 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H3|1 79.4 cM	mouse chr1 H3|1 79.4 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 G3|3 61.05 cM	mouse chr3 G3|3 61.05 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 B2|17 19.55 cM	mouse chr17 B2|17 19.55 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 C2|8 40.95 cM	mouse chr8 C2|8 40.95 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 C1|19 23.83 cM	mouse chr19 C1|19 23.83 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 F1|2 61.79 cM	mouse chr2 F1|2 61.79 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H4|1 84.48 cM	mouse chr1 H4|1 84.48 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 B|3 18.41 cM	mouse chr3 B|3 18.41 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 B1|4 26.51 cM	mouse chr4 B1|4 26.51 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX D|X 47.26 cM	mouse chrX D|X 47.26 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 F3|7 69.43 cM	mouse chr7 F3|7 69.43 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10|10 B4-B5.1	mouse chr10|10 B4-B5.1	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 A3.3|17 11.67 cM	mouse chr17 A3.3|17 11.67 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A1.3|X 16.15 cM	mouse chrX A1.3|X 16.15 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14 E2.3|14 53.05 cM	mouse chr14 E2.3|14 53.05 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 F|5 53.07 cM	mouse chr5 F|5 53.07 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A3-B1|7 16.72 cM	mouse chr7 A3-B1|7 16.72 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G2|5 82.5 cM	mouse chr5 G2|5 82.5 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 F1|2 62.79 cM	mouse chr2 F1|2 62.79 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 B5|11 47.53 cM	mouse chr11 B5|11 47.53 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14|14 C3-D1	mouse chr14|14 C3-D1	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 F5|7 87.23 cM	mouse chr7 F5|7 87.23 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 E4|2 58.2 cM	mouse chr2 E4|2 58.2 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 A3|2 17.26 cM	mouse chr2 A3|2 17.26 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H2.1|1 69.95 cM	mouse chr1 H2.1|1 69.95 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 D|11 63.38 cM	mouse chr11 D|11 63.38 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 D1|8 49.4 cM	mouse chr8 D1|8 49.4 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 E3|2 55.18 cM	mouse chr2 E3|2 55.18 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 G1|3 50.57 cM	mouse chr3 G1|3 50.57 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 14.87 cM|6 B1	mouse chr6 14.87 cM|6 B1	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 A1|17 8.75 cM	mouse chr17 A1|17 8.75 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 B1.3|11 34.51 cM	mouse chr11 B1.3|11 34.51 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A1|13 4.54 cM	mouse chr13 A1|13 4.54 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 E1|11 71.83 cM	mouse chr11 E1|11 71.83 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 B1.3|11 37.05 cM	mouse chr11 B1.3|11 37.05 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 D|11 64.04 cM	mouse chr11 D|11 64.04 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 C1|8 37.79 cM	mouse chr8 C1|8 37.79 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 C3.3|5 40.56 cM	mouse chr5 C3.3|5 40.56 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 F2.1|3 42.04 cM	mouse chr3 F2.1|3 42.04 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 H3|2 85.66 cM	mouse chr2 H3|2 85.66 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 F|1 62.53 cM	mouse chr1 F|1 62.53 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 F3|6 63.06 cM	mouse chr6 F3|6 63.06 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 A1|5 3.39 cM	mouse chr5 A1|5 3.39 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 D3|19	mouse chr19 D3|19	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 17.98 cM|17 B1	mouse chr17 17.98 cM|17 B1	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 E2-E3|2 55.06 cM	mouse chr2 E2-E3|2 55.06 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 B3|17 20.3 cM	mouse chr17 B3|17 20.3 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 C5|8 46.85 cM	mouse chr8 C5|8 46.85 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 E2|4 86.65 cM	mouse chr4 E2|4 86.65 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 C3.3|16 52.87 cM	mouse chr16 C3.3|16 52.87 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A2|7 9.03 cM	mouse chr7 A2|7 9.03 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 D|1 45.53 cM	mouse chr1 D|1 45.53 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 C1|10 41.81 cM	mouse chr10 C1|10 41.81 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 A4|8 22.78 cM	mouse chr8 A4|8 22.78 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 F3|2 68.52 cM	mouse chr2 F3|2 68.52 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A2|7 8.88 cM	mouse chr7 A2|7 8.88 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13|13 C2	mouse chr13|13 C2	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 E2|4 80.15 cM	mouse chr4 E2|4 80.15 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 B3|6 24.89 cM	mouse chr6 B3|6 24.89 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 C3|12 36.67 cM	mouse chr12 C3|12 36.67 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 C1|6 32.2 cM	mouse chr6 C1|6 32.2 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 H4|1 84.19 cM	mouse chr1 H4|1 84.19 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr14 E5|14 64.95 cM	mouse chr14 E5|14 64.95 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 B|9 32.01 cM	mouse chr9 B|9 32.01 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 D2.1|4 54.61 cM	mouse chr4 D2.1|4 54.61 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 D2|19 54.46 cM	mouse chr19 D2|19 54.46 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 B1|5 16.97 cM	mouse chr5 B1|5 16.97 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 F|5 60.58 cM	mouse chr5 F|5 60.58 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 F1|3 39.09 cM	mouse chr3 F1|3 39.09 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 D3|7 47.35 cM	mouse chr7 D3|7 47.35 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 D|11 64.47 cM	mouse chr11 D|11 64.47 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 D|3 27.94 cM	mouse chr3 D|3 27.94 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 A1.1|12 7.98 cM	mouse chr12 A1.1|12 7.98 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 B1.2|11 29.23 cM	mouse chr11 B1.2|11 29.23 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 F4|9 73.91 cM	mouse chr9 F4|9 73.91 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19|19 D2-D3	mouse chr19|19 D2-D3	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX A1.1|X 3.54 cM	mouse chrX A1.1|X 3.54 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A3|7 9.93 cM	mouse chr7 A3|7 9.93 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 40.41 cM|19 D1	mouse chr19 40.41 cM|19 D1	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 A2|9	mouse chr9 A2|9	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 A3|7 15.54 cM	mouse chr7 A3|7 15.54 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 F2|9 59.91 cM	mouse chr9 F2|9 59.91 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13|13 A3.1-A3.2	mouse chr13|13 A3.1-A3.2	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 D3|15 33.94 cM	mouse chr15 D3|15 33.94 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 F3|7 70.51 cM	mouse chr7 F3|7 70.51 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B3|7 29.43 cM	mouse chr7 B3|7 29.43 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr15 E1|15 37.52 cM	mouse chr15 E1|15 37.52 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 C3|2 47.38 cM	mouse chr2 C3|2 47.38 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr2 A1|2 6.69 cM	mouse chr2 A1|2 6.69 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 B2|5 17.96 cM	mouse chr5 B2|5 17.96 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 D|17 29.76 cM	mouse chr17 D|17 29.76 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 C5|8 46.79 cM	mouse chr8 C5|8 46.79 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B1|7 16.91 cM	mouse chr7 B1|7 16.91 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 C1|12 24.18 cM	mouse chr12 C1|12 24.18 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12|12 B2-B3	mouse chr12|12 B2-B3	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 H3|3 76.96 cM	mouse chr3 H3|3 76.96 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 C|3 23.19 cM	mouse chr3 C|3 23.19 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 A4|10 16.59 cM	mouse chr10 A4|10 16.59 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 B3|13 34.7 cM	mouse chr13 B3|13 34.7 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 A1|5 3.38 cM	mouse chr5 A1|5 3.38 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chrX F1|X 57.3 cM	mouse chrX F1|X 57.3 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 B1.1|8 26.22 cM	mouse chr8 B1.1|8 26.22 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 C3|13 47.63 cM	mouse chr13 C3|13 47.63 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 E|12 49.83 cM	mouse chr12 E|12 49.83 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 F4|9 72.41 cM	mouse chr9 F4|9 72.41 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 E2|11 81.16 cM	mouse chr11 E2|11 81.16 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr3 F1|3 37.91 cM	mouse chr3 F1|3 37.91 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 A1.1|8 2.01 cM	mouse chr8 A1.1|8 2.01 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr4 A3|4 7.08 cM	mouse chr4 A3|4 7.08 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr11 E2|11 84.85 cM	mouse chr11 E2|11 84.85 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.1|13 12.27 cM	mouse chr13 A3.1|13 12.27 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 A3.1|13 12.62 cM	mouse chr13 A3.1|13 12.62 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 B2|8 29.69 cM	mouse chr8 B2|8 29.69 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 E2|8 72.26 cM	mouse chr8 E2|8 72.26 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 D1|10 56.33 cM	mouse chr10 D1|10 56.33 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 A3|9 7.6 cM	mouse chr9 A3|9 7.6 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 B1|7 19.46 cM	mouse chr7 B1|7 19.46 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr8 C5|8 44.93 cM	mouse chr8 C5|8 44.93 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr6 A3.1|6 11.28 cM	mouse chr6 A3.1|6 11.28 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr5 G3|5 86.84 cM	mouse chr5 G3|5 86.84 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr17 C-D|17 28.98 cM	mouse chr17 C-D|17 28.98 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 F3|9 68.39 cM	mouse chr9 F3|9 68.39 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr7 D2|7 45.43 cM	mouse chr7 D2|7 45.43 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 C1|12	mouse chr12 C1|12	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr1 59.98 cM|1 E4	mouse chr1 59.98 cM|1 E4	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr10 A3|10 8.18 cM	mouse chr10 A3|10 8.18 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr9 B|9 33.89 cM	mouse chr9 B|9 33.89 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr16 C1.1|16 33.74 cM	mouse chr16 C1.1|16 33.74 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr12 E|12 52.0 cM	mouse chr12 E|12 52.0 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr19 A|19 7.33 cM	mouse chr19 A|19 7.33 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
mouse chr13 D1|13 52.98 cM	mouse chr13 D1|13 52.98 cM	0.999999999979391	-2.06088271448301e-11	1	0	0	845	24173
