TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr16 C4|16 57.02 cM	mouse chr16 C4|16 57.02 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr13 A1|13 4.64 cM	mouse chr13 A1|13 4.64 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr10 32.29 cM|10 B4	mouse chr10 32.29 cM|10 B4	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr18 19.49 cM|18 B3	mouse chr18 19.49 cM|18 B3	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr3 A1|3 3.22 cM	mouse chr3 A1|3 3.22 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1 E2.1|1 49.76 cM	mouse chr1 E2.1|1 49.76 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2 H4|2 103.63 cM	mouse chr2 H4|2 103.63 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr18 E2|18 43.89 cM	mouse chr18 E2|18 43.89 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr9 70.21 cM|9 F3	mouse chr9 70.21 cM|9 F3	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr14 C1|14 24.32 cM	mouse chr14 C1|14 24.32 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr16 B1|16 14.03 cM	mouse chr16 B1|16 14.03 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2|2 H2-H3	mouse chr2|2 H2-H3	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 A3|7 9.67 cM	mouse chr7 A3|7 9.67 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 E2|11 83.36 cM	mouse chr11 E2|11 83.36 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1 G3|1 67.47 cM	mouse chr1 G3|1 67.47 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr16 B3|16 25.57 cM	mouse chr16 B3|16 25.57 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr16 C3.3|16 51.5 cM	mouse chr16 C3.3|16 51.5 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr10 A3|10 8.49 cM	mouse chr10 A3|10 8.49 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr6 B1|6 17.72 cM	mouse chr6 B1|6 17.72 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr8 A2|8 13.26 cM	mouse chr8 A2|8 13.26 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2 B|2 24.41 cM	mouse chr2 B|2 24.41 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr16 A3|16 10.74 cM	mouse chr16 A3|16 10.74 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 F3|7 69.83 cM	mouse chr7 F3|7 69.83 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr14 D2|14 37.62 cM	mouse chr14 D2|14 37.62 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr4 E2|4 87.58 cM	mouse chr4 E2|4 87.58 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 A1|11 2.76 cM	mouse chr11 A1|11 2.76 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr8 C4-C5|8 44.34 cM	mouse chr8 C4-C5|8 44.34 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1 H6|1 96.94 cM	mouse chr1 H6|1 96.94 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 B3|7 29.36 cM	mouse chr7 B3|7 29.36 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chrX A6|X 31.18 cM	mouse chrX A6|X 31.18 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr3 G3|3 58.5 cM	mouse chr3 G3|3 58.5 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr17 B1|17 18.37 cM	mouse chr17 B1|17 18.37 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr10 A4|10 17.4 cM	mouse chr10 A4|10 17.4 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr19 A|19 11.01 cM	mouse chr19 A|19 11.01 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1 C1.3|1 29.0 cM	mouse chr1 C1.3|1 29.0 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr9 E3.3|9 51.36 cM	mouse chr9 E3.3|9 51.36 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr4 E2|4 86.73 cM	mouse chr4 E2|4 86.73 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr9 F1|9 58.43 cM	mouse chr9 F1|9 58.43 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2 B|2 21.29 cM	mouse chr2 B|2 21.29 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr16 B3|16 22.69 cM	mouse chr16 B3|16 22.69 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr12 F1|12 59.1 cM	mouse chr12 F1|12 59.1 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr3 B|3 18.3 cM	mouse chr3 B|3 18.3 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr10 A2|10 4.72 cM	mouse chr10 A2|10 4.72 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr16 A1|16 2.2 cM	mouse chr16 A1|16 2.2 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr18|18 E2-E3	mouse chr18|18 E2-E3	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 F3|7 74.36 cM	mouse chr7 F3|7 74.36 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr13 D1|13 49.53 cM	mouse chr13 D1|13 49.53 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 B3|7 30.54 cM	mouse chr7 B3|7 30.54 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr6 G3|6 75.5 cM	mouse chr6 G3|6 75.5 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2 A3|2 17.26 cM	mouse chr2 A3|2 17.26 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr6 B1|6 18.43 cM	mouse chr6 B1|6 18.43 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr8 A2|8 13.7 cM	mouse chr8 A2|8 13.7 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr3 F1|3 39.11 cM	mouse chr3 F1|3 39.11 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr8 B3.1|8 30.85 cM	mouse chr8 B3.1|8 30.85 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr16 C3.3|16 51.56 cM	mouse chr16 C3.3|16 51.56 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr19 A|19 6.1 cM	mouse chr19 A|19 6.1 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chrX A1.1|X 4.66 cM	mouse chrX A1.1|X 4.66 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2 A1|2 6.69 cM	mouse chr2 A1|2 6.69 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1 C4|1 38.55 cM	mouse chr1 C4|1 38.55 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 A2|7 8.77 cM	mouse chr7 A2|7 8.77 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr10 B2|10 23.14 cM	mouse chr10 B2|10 23.14 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr17 A3.3|17 12.41 cM	mouse chr17 A3.3|17 12.41 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr17 B1|17 18.52 cM	mouse chr17 B1|17 18.52 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr9 F1|9 58.02 cM	mouse chr9 F1|9 58.02 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chrX A1.2-A1.3|X 13.45 cM	mouse chrX A1.2-A1.3|X 13.45 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chrX D|X 46.12 cM	mouse chrX D|X 46.12 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr13 D1|13 50.21 cM	mouse chr13 D1|13 50.21 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1 B|1 19.51 cM	mouse chr1 B|1 19.51 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 B1.3|11 37.17 cM	mouse chr11 B1.3|11 37.17 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 F|5 54.65 cM	mouse chr5 F|5 54.65 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr10 C1|10 38.48 cM	mouse chr10 C1|10 38.48 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 G1.3|5 68.37 cM	mouse chr5 G1.3|5 68.37 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr6 B2.1|6 21.17 cM	mouse chr6 B2.1|6 21.17 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 E1|11 66.8 cM	mouse chr11 E1|11 66.8 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr6 B1|6 14.91 cM	mouse chr6 B1|6 14.91 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chrX C2|X 40.59 cM	mouse chrX C2|X 40.59 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr3 A1|3 2.54 cM	mouse chr3 A1|3 2.54 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr9 E3.3|9 50.2 cM	mouse chr9 E3.3|9 50.2 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr15 E1|15 37.55 cM	mouse chr15 E1|15 37.55 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 G2|5 74.53 cM	mouse chr5 G2|5 74.53 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 E2|11 83.22 cM	mouse chr11 E2|11 83.22 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr3 H4|3 81.32 cM	mouse chr3 H4|3 81.32 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr8 D3|8 53.93 cM	mouse chr8 D3|8 53.93 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr4 C7|4 51.42 cM	mouse chr4 C7|4 51.42 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1 H2.2|1 71.42 cM	mouse chr1 H2.2|1 71.42 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 F|5 63.85 cM	mouse chr5 F|5 63.85 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr4 E2|4 83.01 cM	mouse chr4 E2|4 83.01 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr6 B1|6 15.48 cM	mouse chr6 B1|6 15.48 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr3 H3|3 76.94 cM	mouse chr3 H3|3 76.94 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr13 A1|13 5.18 cM	mouse chr13 A1|13 5.18 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 D2|7 45.62 cM	mouse chr7 D2|7 45.62 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 B3|7 28.72 cM	mouse chr7 B3|7 28.72 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 B3|7 30.7 cM	mouse chr7 B3|7 30.7 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2 H3|2 85.01 cM	mouse chr2 H3|2 85.01 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr15 F1|15 54.04 cM	mouse chr15 F1|15 54.04 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 B2|5 17.83 cM	mouse chr5 B2|5 17.83 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr16 A3|16 11.65 cM	mouse chr16 A3|16 11.65 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr18 A2|18 11.35 cM	mouse chr18 A2|18 11.35 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr15 B3.1|15 14.97 cM	mouse chr15 B3.1|15 14.97 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr15 B3.2|15	mouse chr15 B3.2|15	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2 B|2 23.9 cM	mouse chr2 B|2 23.9 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chrX A1.1|X 8.37 cM	mouse chrX A1.1|X 8.37 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr9 C|9 36.27 cM	mouse chr9 C|9 36.27 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 F|5 55.45 cM	mouse chr5 F|5 55.45 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 E3|7 57.98 cM	mouse chr7 E3|7 57.98 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 G2|5 78.82 cM	mouse chr5 G2|5 78.82 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr19 C3|19 36.91 cM	mouse chr19 C3|19 36.91 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr3 F1|3 39.91 cM	mouse chr3 F1|3 39.91 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2 B|2 21.74 cM	mouse chr2 B|2 21.74 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr16 B2|16 18.98 cM	mouse chr16 B2|16 18.98 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr9 F2|9 59.25 cM	mouse chr9 F2|9 59.25 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr15 A1|15 5.9 cM	mouse chr15 A1|15 5.9 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 E1|11 71.83 cM	mouse chr11 E1|11 71.83 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2 A3|2 16.58 cM	mouse chr2 A3|2 16.58 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr10 C2|10	mouse chr10 C2|10	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 B2|7 21.36 cM	mouse chr7 B2|7 21.36 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr3 F2.2|3 42.89 cM	mouse chr3 F2.2|3 42.89 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr6 B2.1|6 20.89 cM	mouse chr6 B2.1|6 20.89 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr13 A1|13 5.85 cM	mouse chr13 A1|13 5.85 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr10 D3|10 77.14 cM	mouse chr10 D3|10 77.14 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr12 E|12 49.83 cM	mouse chr12 E|12 49.83 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr19 A|19 4.53 cM	mouse chr19 A|19 4.53 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chrX F1|X 57.25 cM	mouse chrX F1|X 57.25 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr9 A5.1|9 21.79 cM	mouse chr9 A5.1|9 21.79 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr10 D1|10 55.12 cM	mouse chr10 D1|10 55.12 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr16 B3|16 25.52 cM	mouse chr16 B3|16 25.52 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr12 A1.1|12 4.05 cM	mouse chr12 A1.1|12 4.05 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr15 F1|15 56.38 cM	mouse chr15 F1|15 56.38 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 D|11 62.21 cM	mouse chr11 D|11 62.21 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr8 E1|8 58.08 cM	mouse chr8 E1|8 58.08 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2|2 C1.1-C1.2	mouse chr2|2 C1.1-C1.2	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr14 A1|14 7.08 cM	mouse chr14 A1|14 7.08 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 A3|5 9.83 cM	mouse chr5 A3|5 9.83 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr19 D2|19 51.13 cM	mouse chr19 D2|19 51.13 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr15 A2|15 8.2 cM	mouse chr15 A2|15 8.2 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr10 C2|10 45.66 cM	mouse chr10 C2|10 45.66 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr18 E3|18 53.48 cM	mouse chr18 E3|18 53.48 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1 H3|1 79.31 cM	mouse chr1 H3|1 79.31 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2 B|2 23.22 cM	mouse chr2 B|2 23.22 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 G2|5 76.89 cM	mouse chr5 G2|5 76.89 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 A3|7 9.54 cM	mouse chr7 A3|7 9.54 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr17 B1|17 18.54 cM	mouse chr17 B1|17 18.54 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr4 A5|4 20.46 cM	mouse chr4 A5|4 20.46 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr4 D3|4 67.19 cM	mouse chr4 D3|4 67.19 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 F5|7 87.23 cM	mouse chr7 F5|7 87.23 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr17 C|17 23.63 cM	mouse chr17 C|17 23.63 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1 E4|1 57.95 cM	mouse chr1 E4|1 57.95 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 F5|7 88.11 cM	mouse chr7 F5|7 88.11 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr15 F2|15 57.03 cM	mouse chr15 F2|15 57.03 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 D|11 64.47 cM	mouse chr11 D|11 64.47 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr13 A1|13 5.26 cM	mouse chr13 A1|13 5.26 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 A3.1|11 12.97 cM	mouse chr11 A3.1|11 12.97 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1 E4|1 58.09 cM	mouse chr1 E4|1 58.09 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 G2|5 74.47 cM	mouse chr5 G2|5 74.47 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 G2|5 75.96 cM	mouse chr5 G2|5 75.96 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1 H2.3|1 75.08 cM	mouse chr1 H2.3|1 75.08 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr12 E|12 55.23 cM	mouse chr12 E|12 55.23 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr9 A3|9 7.6 cM	mouse chr9 A3|9 7.6 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1 C2|1 32.81 cM	mouse chr1 C2|1 32.81 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr9 F1|9 56.79 cM	mouse chr9 F1|9 56.79 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2 F1|2 62.1 cM	mouse chr2 F1|2 62.1 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr18 A1|18 4.46 cM	mouse chr18 A1|18 4.46 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 A1|11 2.96 cM	mouse chr11 A1|11 2.96 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr6 C3|6 35.01 cM	mouse chr6 C3|6 35.01 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr6 A3.1|6 11.65 cM	mouse chr6 A3.1|6 11.65 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr14|14 A1-A2	mouse chr14|14 A1-A2	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr9 E3.1|9 47.31 cM	mouse chr9 E3.1|9 47.31 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr4 B2|4 28.74 cM	mouse chr4 B2|4 28.74 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr13 B3|13 34.74 cM	mouse chr13 B3|13 34.74 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1 B|1 12.8 cM	mouse chr1 B|1 12.8 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 G2|5 75.34 cM	mouse chr5 G2|5 75.34 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr9 A3|9 7.73 cM	mouse chr9 A3|9 7.73 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 B3|11 42.8 cM	mouse chr11 B3|11 42.8 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr12 D3|12 44.51 cM	mouse chr12 D3|12 44.51 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 G2|5 78.75 cM	mouse chr5 G2|5 78.75 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr8 B3.1|8 32.3 cM	mouse chr8 B3.1|8 32.3 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 E1|7 52.53 cM	mouse chr7 E1|7 52.53 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr13 C3|13 49.22 cM	mouse chr13 C3|13 49.22 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2 E4-E5|2 58.28 cM	mouse chr2 E4-E5|2 58.28 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 B3|11 42.98 cM	mouse chr11 B3|11 42.98 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr1|1 H5-H6	mouse chr1|1 H5-H6	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr6 E3|6 52.98 cM	mouse chr6 E3|6 52.98 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 B2|5 17.98 cM	mouse chr5 B2|5 17.98 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 81.43 cM|11 E2	mouse chr11 81.43 cM|11 E2	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 F2|7 64.45 cM	mouse chr7 F2|7 64.45 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr5 A3|5 11.32 cM	mouse chr5 A3|5 11.32 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr17|17 E1.3-E2	mouse chr17|17 E1.3-E2	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr4 D2.3|4 66.01 cM	mouse chr4 D2.3|4 66.01 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr14 C2|14 27.7 cM	mouse chr14 C2|14 27.7 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr2 A3|2 19.09 cM	mouse chr2 A3|2 19.09 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 B2|7 21.13 cM	mouse chr7 B2|7 21.13 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr10 B2|10 22.46 cM	mouse chr10 B2|10 22.46 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr4 D3|4 73.01 cM	mouse chr4 D3|4 73.01 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr16 C1.3|16 37.1 cM	mouse chr16 C1.3|16 37.1 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr8 E1|8 57.76 cM	mouse chr8 E1|8 57.76 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr11 B1.2|11 29.27 cM	mouse chr11 B1.2|11 29.27 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr7 F5|7 88.88 cM	mouse chr7 F5|7 88.88 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr9 F2|9 60.69 cM	mouse chr9 F2|9 60.69 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr4 A2|4 6.7 cM	mouse chr4 A2|4 6.7 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr16 A1|16 2.71 cM	mouse chr16 A1|16 2.71 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr4 D3|4 70.82 cM	mouse chr4 D3|4 70.82 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr13 D2.2|13 63.73 cM	mouse chr13 D2.2|13 63.73 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr8 A1.1|8 5.35 cM	mouse chr8 A1.1|8 5.35 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
mouse chr10 D3|10 77.13 cM	mouse chr10 D3|10 77.13 cM	1.00000000002501	2.50053883849022e-11	1	0	0	239	24173
